date,open,high,low,close,volume,vwap,symbol,sma,ema,wma,dema,tema,williams,rsi,adx,ratingScore,minus_10_price,minus_5_price,minus_4_price,minus_3_price,minus_2_price,target
2019-07-30,61.27,61.74,61.17,61.26,29065260.0,61.36,GOOG,58.162142857142854,58.523921348532234,58.830190476190474,60.15584706617074,60.92458639058188,-27.939142461964067,75.48759541626052,78.97064733684422,4.0,56.51,56.61,62.52,62.52,62.52,59.7
2019-07-31,61.15,61.7,60.39,60.83,34509080.0,61.0175,GOOG,58.42071428571428,58.83139850206127,59.185904761904766,60.512214323739805,61.22082649506417,-33.88658367911482,72.16723683617231,77.72113540554993,4.0,56.51,62.52,62.52,62.52,61.97,59.7
2019-08-01,60.7,61.71,60.29,60.45,33970200.0,60.7875,GOOG,58.64928571428572,59.04721203511977,59.456476190476195,60.690957475891864,61.272960360920706,-39.14246196403868,69.26762721930166,76.48114313262724,4.0,56.9,62.52,62.52,61.97,61.26,59.7
2019-08-02,60.04,60.35,59.45,59.7,32901340.0,59.885,GOOG,58.805,59.134250430437135,59.59657142857143,60.63426308838133,61.01409717695552,-49.51590594744117,63.81755836949274,74.65560157342183,4.0,57.31,62.52,61.97,61.26,60.83,57.62
2019-08-03,60.04,60.35,59.45,59.7,32901340.0,59.885,GOOG,58.805,59.134250430437135,59.59657142857143,60.63426308838133,61.01409717695552,-49.51590594744117,63.81755836949274,74.65560157342183,4.0,56.89,61.97,61.26,60.83,60.45,58.5
2019-08-04,60.04,60.35,59.45,59.7,32901340.0,59.885,GOOG,58.805,59.134250430437135,59.59657142857143,60.63426308838133,61.01409717695552,-49.51590594744117,63.81755836949274,74.65560157342183,4.0,56.61,61.26,60.83,60.45,59.7,58.7
2019-08-05,58.5,58.76,57.01,57.62,51949100.0,57.9725,GOOG,58.80071428571428,58.93235037304552,59.438571428571436,60.05738129352443,60.06158666448546,-78.28492392807746,51.67434982442657,71.28435307516132,4.0,62.52,60.83,60.45,59.7,59.7,60.24
2019-08-06,58.17,59.0,58.0,58.5,34187480.0,58.4175,GOOG,58.88499999999999,58.874703656639454,59.398476190476195,59.79976996683591,59.63011195942404,-66.11341632088518,55.529728743887375,68.2378625796892,4.0,62.52,60.45,59.7,59.7,59.7,59.4
2019-08-07,57.8,58.92,57.48,58.7,28886480.0,58.225,GOOG,58.983571428571416,58.8514098357542,59.37380952380951,59.632945993157236,59.36151625431262,-63.34716459197781,56.381440589696915,65.0742674944235,4.0,62.52,59.7,59.7,59.7,57.62,59.4
2019-08-08,59.14,60.25,58.65,60.24,29359940.0,59.57,GOOG,59.24999999999999,59.036555190986974,59.541333333333334,59.87434583527135,59.68786061690318,-42.04702627939139,62.35942248844354,62.63201969310861,4.0,61.97,59.7,59.7,57.62,58.5,59.4
2019-08-09,59.9,60.19,59.18,59.4,21313160.0,59.6675,GOOG,59.42857142857143,59.08501449885538,59.56133333333334,59.853097790721115,59.63106422937255,-53.66528354080222,57.71318337768254,60.36421816331622,4.0,61.26,59.7,57.62,58.5,58.7,58.74
2019-08-10,59.9,60.19,59.18,59.4,21313160.0,59.6675,GOOG,59.42857142857143,59.08501449885538,59.56133333333334,59.853097790721115,59.63106422937255,-53.66528354080222,57.71318337768254,60.36421816331622,4.0,60.83,57.62,58.5,58.7,60.24,59.86
2019-08-11,59.9,60.19,59.18,59.4,21313160.0,59.6675,GOOG,59.42857142857143,59.08501449885538,59.56133333333334,59.853097790721115,59.63106422937255,-53.66528354080222,57.71318337768254,60.36421816331622,4.0,60.45,58.5,58.7,60.24,59.4,58.21
2019-08-12,58.96,59.25,58.38,58.74,20063740.0,58.8325,GOOG,59.53071428571428,59.03901256567467,59.4695238095238,59.66481640986836,59.349078468717146,-62.79391424619636,54.290456108854755,57.69925317017526,4.0,59.7,58.7,60.24,59.4,59.4,58.36
2019-08-13,58.57,60.24,58.57,59.86,26360180.0,59.31,GOOG,59.74285714285715,59.148477556918046,59.51342857142857,59.785710547630174,59.521976258948456,-47.30290456431535,58.76010664640346,55.630385539273234,4.0,59.7,60.24,59.4,59.4,59.4,58.88
2019-08-14,58.82,59.12,58.03,58.21,31573360.0,58.545,GOOG,59.85714285714287,59.02334721599564,59.309047619047625,59.46716951248007,59.070977193958576,-80.86124401913872,50.86848761093439,53.32711004551968,4.0,59.7,59.4,59.4,59.4,58.74,58.88
2019-08-15,58.18,58.79,58.11,58.36,24494780.0,58.36,GOOG,59.56000000000001,58.934900920529564,59.10942857142856,59.24289345474547,58.78180765139412,-74.81343283582088,51.50610854999132,51.18835422989138,4.0,57.62,59.4,59.4,58.74,59.86,58.88
2019-08-16,58.98,59.14,58.59,58.88,26988720.0,58.8975,GOOG,59.33928571428572,58.927580797792295,59.018761904761895,59.18816355440711,58.74746738424832,-60.46511627906971,53.74709002684707,49.36816302078837,4.0,58.5,59.4,58.74,59.86,58.21,59.92
2019-08-17,58.98,59.14,58.59,58.88,26988720.0,58.8975,GOOG,59.33928571428572,58.927580797792295,59.018761904761895,59.18816355440711,58.74746738424832,-60.46511627906971,53.74709002684707,49.36816302078837,4.0,58.7,58.74,59.86,58.21,58.36,59.13
2019-08-18,58.98,59.14,58.59,58.88,26988720.0,58.8975,GOOG,59.33928571428572,58.927580797792295,59.018761904761895,59.18816355440711,58.74746738424832,-60.46511627906971,53.74709002684707,49.36816302078837,4.0,60.24,59.86,58.21,58.36,58.88,59.56
2019-08-19,59.5,60.35,59.5,59.92,24650340.0,59.8175,GOOG,59.24357142857144,59.05990335808666,59.09619047619047,59.400421299407945,59.0877617786826,-38.08510638297869,57.93403072821009,48.215884863068936,4.0,59.4,58.21,58.36,58.88,58.88,59.48
2019-08-20,59.76,59.8,59.11,59.13,18312100.0,59.45,GOOG,59.12214285714287,59.06924957700844,59.08104761904761,59.37246518255243,59.069164906916825,-54.89361702127653,53.93969409554233,46.82245679992475,4.0,59.4,58.36,58.88,58.88,58.88,57.56
2019-08-21,59.66,59.95,59.37,59.56,14821060.0,59.635,GOOG,59.05857142857144,59.13468296674065,59.13942857142857,59.454178762646684,59.20542802207625,-23.652694610778394,55.72888794624378,45.59925185908425,4.0,59.4,58.88,58.88,58.88,59.92,57.56
2019-08-22,59.7,59.9,58.93,59.48,18958120.0,59.5025,GOOG,59.042857142857144,59.1807252378419,59.195619047619054,59.49752489591488,59.27960426796521,-26.047904191616876,55.2985097891128,44.074220762022264,4.0,58.74,58.88,58.88,59.92,59.13,57.56
2019-08-23,59.1,59.7,57.39,57.56,33765420.0,58.4375,GOOG,59.03857142857142,58.96462853946298,58.99790476190477,59.0519044378645,58.66411930192619,-94.2567567567567,46.0973648929846,41.44488907422963,4.0,59.86,58.88,59.92,59.13,59.56,58.44
2019-08-24,59.1,59.7,57.39,57.56,33765420.0,58.4375,GOOG,59.03857142857142,58.96462853946298,58.99790476190477,59.0519044378645,58.66411930192619,-94.2567567567567,46.0973648929846,41.44488907422963,4.0,58.21,59.92,59.13,59.56,59.48,58.39
2019-08-25,59.1,59.7,57.39,57.56,33765420.0,58.4375,GOOG,59.03857142857142,58.96462853946298,58.99790476190477,59.0519044378645,58.66411930192619,-94.2567567567567,46.0973648929846,41.44488907422963,4.0,58.36,59.13,59.56,59.48,57.56,58.55
2019-08-26,57.86,58.47,57.65,58.44,24528820.0,58.105,GOOG,59.03428571428572,58.894678067534585,58.91809523809523,58.909693437144625,58.5109871943788,-64.52702702702713,50.18832909253894,39.003366792707894,4.0,58.88,59.56,59.48,57.56,57.56,59.64
2019-08-27,59.03,59.12,58.07,58.39,21549040.0,58.6525,GOOG,59.012142857142855,58.82738765852998,58.832190476190476,58.78208262438802,58.38425953073923,-66.21621621621622,49.95633428710345,37.15170236088831,4.0,58.88,59.48,57.56,57.56,57.56,59.41
2019-08-28,58.09,58.82,57.87,58.55,16044860.0,58.3325,GOOG,58.891428571428584,58.790402637392646,58.770571428571415,58.71908458948392,58.35175996305711,-60.810810810810935,50.741019741780335,35.26784875626738,4.0,58.88,57.56,57.56,57.56,58.44,59.41
2019-08-29,59.06,59.8,59.06,59.64,21777160.0,59.39,GOOG,58.90857142857143,58.903682285740295,58.87038095238095,58.940049006120695,58.715027795734684,-23.98648648648651,55.82300979359768,34.13683533832239,4.0,59.92,57.56,57.56,58.44,58.39,59.41
2019-08-30,59.93,59.93,59.19,59.41,22599180.0,59.615,GOOG,58.95642857142858,58.97119131430826,58.937238095238094,59.06121696339684,58.912702985942715,-31.75675675675691,54.5442660632819,33.165275012475135,4.0,59.13,57.56,58.44,58.39,58.55,59.41
2019-08-31,59.93,59.93,59.19,59.41,22599180.0,59.615,GOOG,58.95642857142858,58.97119131430826,58.937238095238094,59.06121696339684,58.912702985942715,-31.75675675675691,54.5442660632819,33.165275012475135,4.0,59.56,58.44,58.39,58.55,59.64,58.42
2019-09-01,59.93,59.93,59.19,59.41,22599180.0,59.615,GOOG,58.95642857142858,58.97119131430826,58.937238095238094,59.06121696339684,58.912702985942715,-31.75675675675691,54.5442660632819,33.165275012475135,4.0,59.48,58.39,58.55,59.64,59.41,59.07
2019-09-02,59.93,59.93,59.19,59.41,22599180.0,59.615,GOOG,58.95642857142858,58.97119131430826,58.937238095238094,59.06121696339684,58.912702985942715,-31.75675675675691,54.5442660632819,33.165275012475135,4.0,57.56,58.55,59.64,59.41,59.41,60.57
2019-09-03,58.85,59.34,58.16,58.42,29608400.0,58.6925,GOOG,58.853571428571435,58.89769913906716,58.86571428571429,58.91202814973497,58.71771228264343,-65.20270270270268,49.30845784228353,31.363790703885027,4.0,57.56,59.64,59.41,59.41,59.41,60.25
2019-09-04,58.84,59.17,58.55,59.07,21379360.0,58.9075,GOOG,58.915,58.92067258719153,58.89457142857143,58.95300138481143,58.80019411535726,-43.24324324324327,52.5303673931319,29.690983845908498,4.0,57.56,59.41,59.41,59.41,59.41,60.25
2019-09-05,59.58,60.65,59.58,60.57,28172020.0,60.095,GOOG,59.07285714285713,59.14058290889933,59.1152380952381,59.35919014565,59.38819849270304,-2.4539877300612987,59.005723439294215,29.112543627879354,4.0,58.44,59.41,59.41,59.41,58.42,60.25
2019-09-06,60.41,60.6,60.13,60.25,21442860.0,60.3475,GOOG,59.170714285714276,59.28850518771276,59.27219047619047,59.606164101201635,59.717149455154036,-12.269938650306713,57.21270935990202,28.575420568280865,4.0,58.39,59.41,59.41,58.42,59.07,60.22
2019-09-07,60.41,60.6,60.13,60.25,21442860.0,60.3475,GOOG,59.170714285714276,59.28850518771276,59.27219047619047,59.606164101201635,59.717149455154036,-12.269938650306713,57.21270935990202,28.575420568280865,4.0,58.55,59.41,58.42,59.07,60.57,60.3
2019-09-08,60.41,60.6,60.13,60.25,21442860.0,60.3475,GOOG,59.170714285714276,59.28850518771276,59.27219047619047,59.606164101201635,59.717149455154036,-12.269938650306713,57.21270935990202,28.575420568280865,4.0,59.64,58.42,59.07,60.57,60.25,61.01
2019-09-09,60.2,61.0,59.63,60.22,29437600.0,60.2625,GOOG,59.192142857142855,59.412704496017724,59.41209523809523,59.79564828823906,59.9484158232326,-21.606648199446017,57.03772159289618,27.599832703105573,4.0,59.41,59.07,60.57,60.25,60.25,61.71
2019-09-10,59.76,60.5,59.73,60.3,25202300.0,60.0725,GOOG,59.27571428571428,59.53101056321536,59.55980952380951,59.965427108045134,60.14243535730018,-19.390581717451603,57.41179593137311,26.693929685442804,4.0,59.41,60.57,60.25,60.25,60.25,61.98
2019-09-11,60.17,61.13,60.11,61.01,26140660.0,60.605,GOOG,59.37928571428571,59.72820915478665,59.791047619047625,60.27560893966756,60.52693489706626,-3.20855614973274,60.683670337143674,26.304093685787098,4.0,59.41,60.25,60.25,60.25,60.22,61.98
2019-09-12,61.22,62.09,61.15,61.71,34518160.0,61.5425,GOOG,59.53857142857142,59.99244793414843,60.10180952380953,60.695868023158766,61.048901449816476,-8.085106382978772,63.64884251738845,26.553294580734338,4.0,59.41,60.25,60.25,60.22,60.3,61.98
2019-09-13,61.57,62.04,61.35,61.98,26027000.0,61.735,GOOG,59.8542857142857,60.257454876261974,60.42733333333333,61.096758303236,61.52048616590788,-2.4774774774776223,64.75304559475872,26.78469541175678,4.0,58.42,60.25,60.22,60.3,61.01,61.57
2019-09-14,61.57,62.04,61.35,61.98,26027000.0,61.735,GOOG,59.8542857142857,60.257454876261974,60.42733333333333,61.096758303236,61.52048616590788,-2.4774774774776223,64.75304559475872,26.78469541175678,4.0,59.07,60.22,60.3,61.01,61.71,61.46
2019-09-15,61.57,62.04,61.35,61.98,26027000.0,61.735,GOOG,59.8542857142857,60.257454876261974,60.42733333333333,61.096758303236,61.52048616590788,-2.4774774774776223,64.75304559475872,26.78469541175678,4.0,60.57,60.3,61.01,61.71,61.98,61.62
2019-09-16,61.48,61.98,61.28,61.57,21065980.0,61.5775,GOOG,60.07785714285713,60.43246089276038,60.65609523809523,61.31152907710315,61.713222681138355,-12.322274881516645,61.6886774134995,26.915170762605896,4.0,60.25,61.01,61.71,61.98,61.98,61.94
2019-09-17,61.52,61.75,61.18,61.46,19162240.0,61.4775,GOOG,60.29714285714285,60.569466107059,60.84038095238095,61.4500630525482,61.79952243570565,-14.928909952606675,60.85656558480884,26.909444149841843,4.0,60.25,61.71,61.98,61.98,61.98,61.5
2019-09-18,61.38,61.78,60.83,61.62,22886660.0,61.4025,GOOG,60.51642857142857,60.70953729278447,61.01676190476191,61.59411633983718,61.90043229326198,-11.959287531806746,61.66653075289448,26.45582203939565,4.0,60.25,61.98,61.98,61.98,61.57,61.5
2019-09-19,61.6,62.22,61.6,61.94,20003100.0,61.84,GOOG,60.68071428571428,60.87359898707987,61.206571428571415,61.782420962914905,62.06890532749442,-6.896551724137955,63.30207970543129,26.39087852499504,4.0,60.22,61.98,61.98,61.57,61.46,61.5
2019-09-20,61.66,62.17,61.15,61.5,46745380.0,61.62,GOOG,60.830000000000005,60.95711912213589,61.31580952380952,61.8171489515748,62.02314887400038,-17.733990147783214,59.54037770002595,25.750542960477638,4.0,60.3,61.98,61.57,61.46,61.62,61.7
2019-09-21,61.66,62.17,61.15,61.5,46745380.0,61.62,GOOG,60.830000000000005,60.95711912213589,61.31580952380952,61.8171489515748,62.02314887400038,-17.733990147783214,59.54037770002595,25.750542960477638,4.0,61.01,61.57,61.46,61.62,61.94,60.94
2019-09-22,61.66,62.17,61.15,61.5,46745380.0,61.62,GOOG,60.830000000000005,60.95711912213589,61.31580952380952,61.8171489515748,62.02314887400038,-17.733990147783214,59.54037770002595,25.750542960477638,4.0,61.71,61.46,61.62,61.94,61.5,62.33
2019-09-23,61.3,61.95,61.21,61.7,21505060.0,61.54,GOOG,61.064285714285724,61.05616990585111,61.43180952380953,61.88737310391801,62.04092328949778,-14.168937329700157,60.684038700498895,25.155945650568622,4.0,61.98,61.62,61.94,61.5,61.5,62.07
2019-09-24,62.0,62.34,60.53,60.94,31835720.0,61.4525,GOOG,61.19785714285714,61.04068058507096,61.41523809523809,61.74763261205281,61.77302509128155,-50.724637681159535,54.39216348347158,23.749848375623287,4.0,61.98,61.94,61.5,61.5,61.5,61.25
2019-09-25,60.79,62.42,60.5,62.33,31877500.0,61.51,GOOG,61.32357142857143,61.21258984039483,61.566190476190485,61.974269618393116,62.04370715127228,-3.2258064516130265,62.12655757278445,22.530175972399,4.0,61.98,61.5,61.5,61.5,61.7,61.25
2019-09-26,62.1,62.25,61.61,62.07,31237640.0,62.0075,GOOG,61.45357142857143,61.32691119500885,61.66571428571428,62.08611217660618,62.14414308155396,-12.544802867383567,60.074359818060266,21.397623026547876,4.0,61.57,61.5,61.5,61.7,60.94,61.25
2019-09-27,62.15,62.2,60.72,61.25,27088640.0,61.58,GOOG,61.527142857142856,61.31665636900767,61.63857142857143,61.965743037191,61.92060408318696,-43.494423791821546,54.01431321109594,20.467794846072398,4.0,61.46,61.5,61.7,60.94,62.33,60.95
2019-09-28,62.15,62.2,60.72,61.25,27088640.0,61.58,GOOG,61.527142857142856,61.31665636900767,61.63857142857143,61.965743037191,61.92060408318696,-43.494423791821546,54.01431321109594,20.467794846072398,4.0,61.62,61.7,60.94,62.33,62.07,60.26
2019-09-29,62.15,62.2,60.72,61.25,27088640.0,61.58,GOOG,61.527142857142856,61.31665636900767,61.63857142857143,61.965743037191,61.92060408318696,-43.494423791821546,54.01431321109594,20.467794846072398,4.0,61.94,60.94,62.33,62.07,61.25,58.83
2019-09-30,61.05,61.3,60.62,60.95,28393520.0,60.98,GOOG,61.573571428571434,61.26776885313998,61.56161904761905,61.78794145181352,61.637095498101516,-63.63636363636353,51.949593736424106,19.714260291316325,4.0,61.5,62.33,62.07,61.25,61.25,59.39
2019-10-01,60.95,61.56,60.18,60.26,27165580.0,60.7375,GOOG,61.52000000000002,61.13339967272132,61.3864761904762,61.467762635208885,61.17599445729729,-96.4285714285715,47.45635879092638,19.488732516073302,4.0,61.5,62.07,61.25,61.25,61.25,60.45
2019-10-02,59.85,59.85,58.56,58.83,32784740.0,59.2725,GOOG,61.314285714285724,60.82627971635848,61.02780952380952,60.84989032166657,60.327705857920996,-93.00518134715036,39.7776570111236,20.62708536233136,4.0,61.5,61.25,61.25,61.25,60.95,60.45
2019-10-03,59.0,59.45,58.12,59.39,33273120.0,58.99,GOOG,61.12928571428573,60.63477575417735,60.77123809523809,60.48926817822071,59.89013921921176,-70.46511627906973,43.62463273183751,21.970276764720673,4.0,61.7,61.25,61.25,60.95,60.26,60.45
2019-10-04,59.59,60.57,59.46,60.45,23665280.0,60.0175,GOOG,61.04928571428572,60.61013898695371,60.68066666666667,60.46268055619747,59.9417447175634,-45.81395348837202,50.119828653028044,21.769969904413866,4.0,60.94,61.25,60.95,60.26,58.83,60.38
2019-10-05,59.59,60.57,59.46,60.45,23665280.0,60.0175,GOOG,61.04928571428572,60.61013898695371,60.68066666666667,60.46268055619747,59.9417447175634,-45.81395348837202,50.119828653028044,21.769969904413866,4.0,62.33,60.95,60.26,58.83,59.39,59.46
2019-10-06,59.59,60.57,59.46,60.45,23665280.0,60.0175,GOOG,61.04928571428572,60.61013898695371,60.68066666666667,60.46268055619747,59.9417447175634,-45.81395348837202,50.119828653028044,21.769969904413866,4.0,62.07,60.26,58.83,59.39,60.45,60.12
2019-10-07,60.22,60.91,60.19,60.38,17342980.0,60.425,GOOG,60.972142857142856,60.579453788693215,60.59142857142857,60.42506264354538,59.96757656425646,-47.441860465116214,49.71249965343967,21.197861144886126,4.0,61.25,58.83,59.39,60.45,60.45,60.43
2019-10-08,59.88,60.3,59.45,59.46,22835680.0,59.7725,GOOG,60.81785714285714,60.430193283534116,60.389809523809525,60.167028519934775,59.67627011522642,-68.83720930232553,44.58401140356286,21.258615795560363,4.0,61.25,59.39,60.45,60.45,60.45,60.77
2019-10-09,59.97,60.42,59.88,60.12,17532640.0,60.0975,GOOG,60.68785714285715,60.388834179062904,60.29676190476192,60.12491349340175,59.698934410200906,-53.48837209302331,48.67469678834244,21.171133703850412,4.0,61.25,60.45,60.45,60.45,60.38,60.77
2019-10-10,59.93,60.75,59.87,60.43,18650620.0,60.245,GOOG,60.61142857142858,60.39432295518785,60.262380952380965,60.17034863358981,59.83578694367046,-46.27906976744186,50.5221533086765,20.690311163245717,4.0,60.95,60.45,60.45,60.38,59.46,60.77
2019-10-11,61.11,61.42,60.69,60.77,25542880.0,60.9975,GOOG,60.54500000000001,60.44441322782947,60.28352380952381,60.293713718733905,60.0672650916393,-38.372093023255744,52.539929476435915,19.487890498404266,4.0,60.26,60.45,60.38,59.46,60.12,60.86
2019-10-12,61.11,61.42,60.69,60.77,25542880.0,60.9975,GOOG,60.54500000000001,60.44441322782947,60.28352380952381,60.293713718733905,60.0672650916393,-38.372093023255744,52.539929476435915,19.487890498404266,4.0,58.83,60.38,59.46,60.12,60.43,62.15
2019-10-13,61.11,61.42,60.69,60.77,25542880.0,60.9975,GOOG,60.54500000000001,60.44441322782947,60.28352380952381,60.293713718733905,60.0672650916393,-38.372093023255744,52.539929476435915,19.487890498404266,4.0,59.39,59.46,60.12,60.43,60.77,62.18
2019-10-14,60.62,61.32,60.59,60.86,17640780.0,60.8475,GOOG,60.53928571428572,60.499824797452206,60.325523809523816,60.41724191657575,60.280020850883616,-36.27906976744188,53.08533445504158,18.471942323868042,4.0,60.45,60.12,60.43,60.77,60.77,62.65
2019-10-15,61.02,62.37,61.02,62.15,27905180.0,61.64,GOOG,60.52642857142858,60.719848157791915,60.540285714285716,60.838963239993404,60.89484321772781,-5.176470588235267,60.15358391443716,17.8448228577485,4.0,60.45,60.43,60.77,60.77,60.77,62.27
2019-10-16,62.06,62.74,61.92,62.18,23363480.0,62.225,GOOG,60.534285714285716,60.91453507008633,60.7607619047619,61.18649679864944,61.36739320619932,-12.121212121212158,60.303370563489764,17.59252110083455,4.0,60.45,60.77,60.77,60.77,60.86,62.27
2019-10-17,62.55,63.17,62.5,62.65,19610200.0,62.7175,GOOG,60.634285714285724,61.14593039407482,61.04285714285715,61.58217317295287,61.88132696976907,-10.29702970297035,62.67088594268072,17.726567809574366,4.0,60.38,60.77,60.77,60.86,62.15,62.27
2019-10-18,62.67,62.94,62.05,62.27,27056780.0,62.4825,GOOG,60.728571428571435,61.29580634153151,61.260952380952375,61.80377590435496,62.12520574101498,-17.82178217821778,59.577108835255615,17.309036304143337,4.0,59.46,60.77,60.86,62.15,62.18,62.31
2019-10-19,62.67,62.94,62.05,62.27,27056780.0,62.4825,GOOG,60.728571428571435,61.29580634153151,61.260952380952375,61.80377590435496,62.12520574101498,-17.82178217821778,59.577108835255615,17.309036304143337,4.0,60.12,60.86,62.15,62.18,62.65,62.14
2019-10-20,62.67,62.94,62.05,62.27,27056780.0,62.4825,GOOG,60.728571428571435,61.29580634153151,61.260952380952375,61.80377590435496,62.12520574101498,-17.82178217821778,59.577108835255615,17.309036304143337,4.0,60.43,62.15,62.18,62.65,62.27,62.96
2019-10-21,62.61,62.73,62.03,62.31,20760840.0,62.42,GOOG,60.87500000000001,61.43103216266064,61.471809523809526,61.98846816208621,62.3099115989134,-17.029702970297002,59.80205990571493,16.89710776479931,4.0,60.77,62.18,62.65,62.27,62.27,63.05
2019-10-22,62.39,62.53,62.07,62.14,20957020.0,62.2825,GOOG,61.111428571428576,61.52556120763923,61.64047619047619,62.09059757945616,62.37576888077892,-20.3960396039604,58.316714845778655,16.514602692551282,4.0,60.77,62.65,62.27,62.27,62.27,63.26
2019-10-23,62.12,62.99,62.12,62.96,18571900.0,62.5475,GOOG,61.36642857142857,61.71681971328733,61.88695238095237,62.37227527375702,62.69778703173581,-5.645161290322606,63.08015483102027,16.632026953770783,4.0,60.77,62.27,62.27,62.27,62.31,63.26
