date,open,high,low,close,volume,vwap,symbol,sma,ema,wma,dema,tema,williams,rsi,adx,ratingScore,minus_10_price,minus_5_price,minus_4_price,minus_3_price,minus_2_price,target
2019-09-18,137.36,138.67,136.53,138.52,24473386.0,137.77,MSFT,137.54285714285714,137.30121157824237,137.43542857142856,137.51906409186034,137.61671253330218,-31.68654173764879,54.40750229015205,15.605881910498914,4.0,139.1,137.32,137.32,137.32,136.33,139.44
2019-09-19,140.3,142.37,140.07,141.07,36095413.0,140.9525,MSFT,137.75357142857143,137.8037167011434,137.90571428571428,138.4280266527932,138.86491841500373,-16.539440203562457,60.22968756253664,16.5553744965256,4.0,137.52,137.32,137.32,136.33,137.39,139.44
2019-09-20,141.01,141.65,138.25,139.44,40040766.0,140.0875,MSFT,137.86642857142854,138.0218878076576,138.13057142857144,138.7520380580664,139.22240584423994,-37.27735368956745,55.3628877902647,16.635771558961718,4.0,136.08,137.32,136.33,137.39,138.52,139.14
2019-09-21,141.01,141.65,138.25,139.44,40040766.0,140.0875,MSFT,137.86642857142854,138.0218878076576,138.13057142857144,138.7520380580664,139.22240584423994,-37.27735368956745,55.3628877902647,16.635771558961718,4.0,136.12,136.33,137.39,138.52,141.07,137.38
2019-09-22,141.01,141.65,138.25,139.44,40040766.0,140.0875,MSFT,137.86642857142854,138.0218878076576,138.13057142857144,138.7520380580664,139.22240584423994,-37.27735368956745,55.3628877902647,16.635771558961718,4.0,137.52,137.39,138.52,141.07,139.44,139.36
2019-09-23,139.23,139.63,138.44,139.14,17408374.0,139.11,MSFT,138.0878571428571,138.17096943330327,138.30038095238095,138.9329703925505,139.36822642156085,-41.09414758269736,54.4901788286575,16.71042597408097,4.0,137.32,138.52,141.07,139.44,139.44,139.54
2019-09-24,140.36,140.69,136.88,137.38,30016670.0,138.8275,MSFT,138.07,138.06550684219616,138.206,138.63450676125092,138.84446108489314,-63.48600508905853,49.55488236068653,16.110439651085787,4.0,137.32,141.07,139.44,139.44,139.44,137.73
2019-09-25,137.5,139.96,136.03,139.36,22544054.0,138.2125,MSFT,138.02071428571426,138.23810592990333,138.37800000000001,138.880825069097,139.1266754737073,-38.295165394401856,54.5429617269451,15.20797613868017,4.0,137.32,139.44,139.44,139.44,139.14,137.73
2019-09-26,139.44,140.18,138.44,139.54,17813512.0,139.4,MSFT,138.05214285714283,138.4116918059162,138.58057142857143,139.11915615242856,139.38833901610033,-36.00508905852427,54.97879792818885,14.454701220513398,4.0,136.33,139.44,139.44,139.14,137.38,137.73
2019-09-27,140.15,140.36,136.65,137.73,22498958.0,138.7225,MSFT,138.06714285714284,138.32079956512737,138.53761904761905,138.85516205675444,138.93843226436948,-59.03307888040721,49.80741259761303,13.815949564210232,4.0,137.39,139.44,139.14,137.38,139.36,139.03
2019-09-28,140.15,140.36,136.65,137.73,22498958.0,138.7225,MSFT,138.06714285714284,138.32079956512737,138.53761904761905,138.85516205675444,138.93843226436948,-59.03307888040721,49.80741259761303,13.815949564210232,4.0,138.52,139.14,137.38,139.36,139.54,137.07
2019-09-29,140.15,140.36,136.65,137.73,22498958.0,138.7225,MSFT,138.06714285714284,138.32079956512737,138.53761904761905,138.85516205675444,138.93843226436948,-59.03307888040721,49.80741259761303,13.815949564210232,4.0,141.07,137.38,139.36,139.54,137.73,134.65
2019-09-30,138.05,139.22,137.78,139.03,18430390.0,138.52,MSFT,138.27785714285713,138.4153596231104,138.666,138.96042583277244,139.04186990166912,-45.87912087912092,53.21149663756629,13.222823026214437,4.0,139.44,139.36,139.54,137.73,137.73,136.28
